Comments,Comment_ID,Reply_Count,Like_Count,Date,VidId,user_ID,Sentiment,DateOnly
"Hey Ken, great video as usual. I wanted to let you know that I got the job in downtown Chicago at a finance company but I have some questions. I start in 2 weeks and in that time I want to do some finance projects but kaggle doesn’t have that many, I was wondering if you could recommend some finance projects/datasets that I could practice on. Thank you!",UgxUr4W3uR1ekY_GZVt4AaABAg,2,2,2020-07-21 17:04:05+00:00,PWmxLYTixAM,user_3664,Positive,2020-07-21
"Hey ken, I have been watching your videos for at least 1 hour a day the past week and I love the content. I’m 19 and am beginning my journey towards my career in data science/sports analytics and your content has by far been the best I’ve come across. I was wondering if there was an email that I could contact you with? Or would you prefer Lengthy YouTube comments instead? Either way, thanks again for the free content it’s very appreciated.",UgwfaICUItczP76Vfc14AaABAg,4,2,2020-07-21 16:59:45+00:00,ei1m5lDQyBg,user_5429,Positive,2020-07-21
This is great walkthrough for beginner like me. Thanks Ken Jee,Ugw87-CShXTFQwAi9l94AaABAg,1,20,2020-07-21 16:32:17+00:00,I3FBJdiExcg,user_4978,Positive,2020-07-21
This series really is giving me such a confident boost with the provided tips that I'm learning!,UgxZypJgj02fzan7OYx4AaABAg,1,4,2020-07-21 15:27:06+00:00,PWmxLYTixAM,user_2762,Positive,2020-07-21
"Heyyy ken jee,
You, data professor, krish naik and codebasics are doing an excellent work and helping many data aspirants from the world to get their life settle. Thank you for all of this😀.",UgyNsIE_kzzKo-yi73t4AaABAg,1,2,2020-07-21 14:05:34+00:00,PWmxLYTixAM,user_1593,Positive,2020-07-21
That's good information. Thank you so much!,UgwWrNj_BhmhqA5q7hN4AaABAg,2,1,2020-07-21 13:53:34+00:00,4OZip0cgOho,user_4516,Positive,2020-07-21
"Thanks Ken,  once I have finished learning the fundamentals (midway through online course and Kaggle courses), will get these done,  your videos are very helpful!",UgxKATUQnj5KjjuiSPd4AaABAg,1,18,2020-07-21 10:42:47+00:00,8igH8qZafpo,user_3120,Positive,2020-07-21
"I prefer using both,sometimes its just exiciting if you have tools that Can close the disadvantages of another tools.I used R for analyzing data and it's easy to do many statistical testing than python, in my opinion,but remember you also need to know SQL and hadoop for this data science",Ugw6skPkEdWYfqhRY9l4AaABAg,1,2,2020-07-21 10:36:34+00:00,AxP1CL0yaFQ,user_3488,Positive,2020-07-21
"Hi Ken, great video. Thank you!
Please consider making a similar video with panel data!",UgzsgMktyMSN3LSm06t4AaABAg,2,1,2020-07-21 06:57:37+00:00,I3FBJdiExcg,user_321,Positive,2020-07-21
Thank You,Ugy5gehoBMhETvSvTpd4AaABAg,1,1,2020-07-21 06:15:38+00:00,BZFfNwj7JhE,user_3046,Neutral,2020-07-21
Short and sweet!!! Thank u.,UgwsrmxzOFA07CSS4Ql4AaABAg,1,1,2020-07-21 05:27:49+00:00,Ip50cXvpWY4,user_3121,Positive,2020-07-21
"I clicked the like button right before you mentioned it! 😆 
I found this video at the perfect time. I'm at that stage where I realize how much I don't know and feeling overwhelmed and that I'll never be able to recall all of the information I've been learning. It's great to know that I'm on the right track and doing the same thing with how I am organizing my notes. New mantra: It's not shameful that I can't remember everything.",Ugytv3rB9urM3q63Dhh4AaABAg,1,2,2020-07-21 02:10:52+00:00,XGBigjVy2Eo,user_591,Positive,2020-07-21
Thanks for taking the time to review my resume! I hope that you continue on giving insightful advice to help more people get into this industry 🙂,UgxEjYVzh10mAY9tvdN4AaABAg,2,1,2020-07-20 23:21:49+00:00,PWmxLYTixAM,user_2088,Positive,2020-07-20
"Hi Ken,

I am a Mechanical Engineer for seven years. I don’t have a lot of experience in programming or data science. I am looking at taking Bootcamp for Data Sciences at USC, but it is an offer by Trilogy. I got into the program within two days of applying. I try to do research for the validity of the certificate, and statistic of the students who would get a job in data science after the programs. I don’t find a lot of information. 

I am wondering if my best bet is to go to a Master's Degree in Data Sciences?",Ugzo_6fysB0EkmWyAid4AaABAg,2,1,2020-07-20 23:01:45+00:00,Q9FjwzKFPuM,user_2465,Positive,2020-07-20
Any intro stats online courses for total beginners?,UgxDjJBfg7BAR2PQOLN4AaABAg,1,1,2020-07-20 20:02:43+00:00,xjhW1rSQeik,user_3599,Neutral,2020-07-20
"I think the point you make around 6:30 is a really good one in general for all forms of science and engineering. It's really about practice at the end of the day. We're not born math geniuses, we learn math through repetition and problem-solving. Same thing applies to data science and programming. The more you practice it, the better you get and little by little the overwhelming problems seem a little less... overwhelming :)",UgymPHNBSDEvOan6Bw54AaABAg,1,2,2020-07-20 18:30:03+00:00,8igH8qZafpo,user_5727,Positive,2020-07-20
What's the exact difference between a Machine Learning Engineering vs Data Scientist?,Ugwd42KqJcD6X47tH514AaABAg,1,1,2020-07-20 18:17:44+00:00,PWmxLYTixAM,user_3046,Positive,2020-07-20
"Long time no comment (exam period came quick :D) !
Awesome review(s)! I just took some time to catch up on your uploads and I noticed,
that your recording, your background and your thumbnails have upgraded! 
It was also really great seeing you collaborate with other people in the community.
One question I always had about your channel is why you had this golf-wallpaper as your channel banner.
But after watching the previous videos I learned why, which was cool to know :D",UgyhlWYAbKDrP2QcfrF4AaABAg,1,2,2020-07-20 16:52:55+00:00,PWmxLYTixAM,user_830,Positive,2020-07-20
"Video just shows you don't need to have great hair to be a data scientist! Thanks for watching everyone! Comment below if you would like me review your project, portfolio, or resume. Please also send an email to kenjee.ds@gmail.com",UgxIislOGr_8hAAVdWh4AaABAg,5,8,2020-07-20 16:34:11+00:00,PWmxLYTixAM,user_2385,Positive,2020-07-20
"Hey, Would you mind making a video on data science resumes for freshers who are seeking for either an internship or a full time job?",UgykZD1XyG6vluFcOqh4AaABAg,2,32,2020-07-20 16:25:06+00:00,PWmxLYTixAM,user_3447,Positive,2020-07-20
💯💪,UgzU38PNFyt6qwD4jd54AaABAg,1,1,2020-07-20 16:01:59+00:00,PWmxLYTixAM,user_1906,Neutral,2020-07-20
Another great video Ken! Awesome insights on crafting the perfect resume. 👍,Ugxdui0C734xvokCril4AaABAg,1,3,2020-07-20 16:01:42+00:00,PWmxLYTixAM,user_1178,Positive,2020-07-20
"Hi Ken, I have to predict a binary classification, the dataset has two columns with monetary information, both have right-skewed distribution. If i scale columns and /or apply log transformations, accuracy gets worse. Why could that be ? Even by removing outliers (percentile 98 or 99) it also gets worse, Thanks !",Ugw4NW2VXPu_E084EeZ4AaABAg,1,2,2020-07-20 15:56:25+00:00,I3FBJdiExcg,user_1294,Negative,2020-07-20
Sir I want you to also review data science internship Resumes too,Ugza9JF2xTbXr7QADbN4AaABAg,2,4,2020-07-20 15:49:15+00:00,PWmxLYTixAM,user_3048,Neutral,2020-07-20
"I'm doing a virsual internship that data professor mentioned, in which section should I put it my resume?",UgyJphHiYW-gcNRgfyB4AaABAg,8,2,2020-07-20 15:27:38+00:00,PWmxLYTixAM,user_5220,Neutral,2020-07-20
Thanks so much.!!!.....ur videos have helped me very much for my data science career.,Ugw3bhNt3qK5oiyIL_N4AaABAg,1,1,2020-07-20 15:23:48+00:00,PWmxLYTixAM,user_3994,Positive,2020-07-20
Cool,UgzN1pIh53QCr3zqZBh4AaABAg,0,1,2020-07-20 15:18:58+00:00,PWmxLYTixAM,user_5641,Positive,2020-07-20
Thank you master bruno Mars! ♥️♥️,UgwFxitZ0S0pT0uxjy14AaABAg,0,1,2020-07-20 15:16:01+00:00,PWmxLYTixAM,user_2220,Neutral,2020-07-20
"Heyy first here 
After your last video I started working with Titanic data would love to share it with you and would like to know your opinion once I am done with it",UgxYJA2hSxFjPCxeXLF4AaABAg,1,1,2020-07-20 15:10:27+00:00,PWmxLYTixAM,user_985,Positive,2020-07-20
"is regression or classification harder? I don't know which one I should start learning first. In stats, we only learned regression and never classification. Thanks",UgymdEggnE50JbmJ1vt4AaABAg,1,1,2020-07-20 13:50:03+00:00,I3FBJdiExcg,user_1902,Positive,2020-07-20
Good info,Ugw20wT7z0iCOutnsf14AaABAg,1,4,2020-07-20 13:25:02+00:00,8igH8qZafpo,user_1950,Positive,2020-07-20
"hey, ken I'm facing trouble regarding salary, all the salaries in the data frame are the same as the first one, can u help?",UgyfQAZ9nMKzAbdsMOR4AaABAg,2,1,2020-07-20 11:38:53+00:00,GmW4F6MHqqs,user_3004,Neutral,2020-07-20
Loving this video and the thumbnail dude!,UgwMZ1cOH3Sx3BtL9Mh4AaABAg,2,1,2020-07-20 11:34:07+00:00,I3FBJdiExcg,user_3715,Positive,2020-07-20
Thanks for the content Ken but SSD stands for solid state drive not stead(y).,UgxNvWSw7hKqduxJVJN4AaABAg,2,22,2020-07-20 11:15:18+00:00,QQLToUlgN7A,user_1257,Positive,2020-07-20
You doing excellent job Sir.,UgwjEshOYAhyejrYs414AaABAg,1,1,2020-07-20 10:49:44+00:00,yukdXV9LR48,user_4236,Positive,2020-07-20
"Hi Ken, thanks for the help on learning about data science. I struggle a lot using Kaggle to learn python. The user experience for me is quite intimidating compared to other platforms I used as there are times even when I know the question, I get lost on how to answer and follow the steps.",Ugzkuarx_rn4Psnd11l4AaABAg,0,0,2020-07-20 09:37:04+00:00,I3FBJdiExcg,user_4263,Neutral,2020-07-20
Thank you for the great video! It's very helpful! ^_^,Ugws2C5d1PomcF0Euxh4AaABAg,1,1,2020-07-20 07:48:43+00:00,I3FBJdiExcg,user_5820,Positive,2020-07-20
"This may seem like a silly question, but how much should I expect to retain in my calculus and statistics knowledge gained from math classes once I am actually working in the field? Should it be expected that I could whip open any calculus textbook and solve a any math problem without having to look at notes? I only ask this because when looking at advanced calculus videos on YouTube, it makes me wonder how I will ever be able to retain all what I've learned, especially when I begin learning differential equations, exterior derivatives, pull-backs, and other advanced topics which as of now seem like a foreign language to me.",Ugw2iVlLpRMWIfv5cJB4AaABAg,1,1,2020-07-20 07:01:09+00:00,zSwM5uVeylU,user_1243,Positive,2020-07-20
"Hi Ken, your videos are really helpful for beginners like me. Can you do a similar walk-through video for House Prices problem as well.... thanks in advance.",UgxlqdOYyMyujua8uH14AaABAg,1,2,2020-07-20 05:02:35+00:00,I3FBJdiExcg,user_3231,Positive,2020-07-20
"Ken,  I really love what you do on your channel.  I hope you don't mind, but I've mentioned your channel on my first Medium article about my story. posted here:
https://medium.com/@davidlee_41200/my-inspirational-journey-in-starting-data-science-with-no-code-experience-through-12-weeks-of-35362800886a
You can delete my post as I'm not trying to self promote here. 
Thank you for what you do man!  I'm starting bootcamp tomorrow while learning from your channel as well.",UgxfPehjbJE6wiiPEn94AaABAg,2,1,2020-07-20 02:50:04+00:00,I3FBJdiExcg,user_1208,Positive,2020-07-20
"You’re a LEGEND Ken!! I only discovered your channel today and I am HOOKED! I started learning to code (in python) 2 weeks ago and am starting my first k-means clustering project with a dataset about penguins today!! Thanks to your videos (and introducing me to Kaggle), I’m feeling so much less terrified!! Keep up the amazing content - I feel so motivated thanks to you!! 👏👏👏👏",Ugw29YW8fw9G9nqukg94AaABAg,1,5,2020-07-20 01:27:45+00:00,lsXWVPzwZPk,user_2608,Positive,2020-07-20
"Hi why did you type training[""train_test""] = 1
test['train_test'] = 0
test['survived'] = np.NaN",Ugw6dEQqKvnW2Kc7nSx4AaABAg,2,2,2020-07-19 23:03:40+00:00,I3FBJdiExcg,user_1547,Neutral,2020-07-19
Love your content man! Keep it up 100k subs is just around the corner!,UgwVAuuh0XU5E0RVpnN4AaABAg,1,1,2020-07-19 20:27:22+00:00,I3FBJdiExcg,user_2290,Positive,2020-07-19
Amazing analogy! I'll definitely borrow this when I need to explain what data science is,UgzlgcVSj-RO7M22N8Z4AaABAg,1,8,2020-07-19 16:54:06+00:00,f6NPw582FFc,user_2507,Positive,2020-07-19
Looking forward to more videos like this . It's incredibly helpful to get an experienced viewpoint on how to think about and dissect these sorts of problems.,UgwcjyjuyZhozEBgESF4AaABAg,1,11,2020-07-19 16:52:11+00:00,I3FBJdiExcg,user_162,Positive,2020-07-19
"You have saved us hours of self-exploration! Thank you, Ken :D Hope you can make more videos like this!",Ugx20R5yAF8O8KJuZJl4AaABAg,1,17,2020-07-19 16:25:18+00:00,I3FBJdiExcg,user_2721,Positive,2020-07-19
"First went through a couple of minutes of the video where you discussed what had to be done and started solving it by my own. Once I was done, came back here to check out how you'd solved. This was immensely helpful as my code was not as efficient, and learnt better approaches to the same problem! Thanks Ken!",UgyQwtDwjhFuXkJsaOt4AaABAg,1,1,2020-07-19 15:38:50+00:00,fhi4dOhmW-g,user_624,Positive,2020-07-19
"I followed this video of yours and started with course from both Kaggle and Google along with a blog. Thanks for the advice.
https://machinelearning464260418.wordpress.com/blog/
Do suggest anything else that I can improve or work over.",Ugyh5m4wauoYlwfR5I94AaABAg,1,1,2020-07-19 14:59:44+00:00,4OZip0cgOho,user_5682,Positive,2020-07-19
Excellent job!!,Ugxau8meO25I4G8uPn14AaABAg,1,1,2020-07-19 14:21:42+00:00,VN12ZPFsApM,user_4236,Positive,2020-07-19
"Hey, Ken why you prefer spyder than Jupiter notebook...which one I should go for? any suggestions!",UgwY3UwfPvXPuJd5JL54AaABAg,2,1,2020-07-19 13:45:38+00:00,GmW4F6MHqqs,user_2496,Neutral,2020-07-19
"Hey Ken, 
I have recently did my submission for this topic on KAGGLE. I got a score of 79.904% on my 2nd second submission using KNN for classifying. I have submitted my notebook under the title ""TOP 9%: 0.79904 USING KNN"".I want to score above 80%.
Can you please check and like give me feedback about how I did and what I should improve on?",UgwHZ6bJGiXtnyPFM-l4AaABAg,2,1,2020-07-19 12:44:15+00:00,I3FBJdiExcg,user_4484,Positive,2020-07-19
I think it would be great if you could show how you would present this project in a markdown file in order to add it to your github. Thanks for the great work!!!,UgxoGkXqoV5d64AJao14AaABAg,1,1,2020-07-19 10:51:39+00:00,I3FBJdiExcg,user_5811,Positive,2020-07-19
"Hi Ken, 
I know this is not a  correct forum to ask this.....but still
https://stackoverflow.com/questions/62978419/creating-a-new-corpus-with-nltk-nlp
can you help me with this......thanks in advance!!!!:)",UgzUQbKtETFyYWccSZJ4AaABAg,0,0,2020-07-19 09:23:42+00:00,I3FBJdiExcg,user_4673,Positive,2020-07-19
"I've been learning data science for 3 months and I've been clearing my stats and r concepts and learning ml algos and after than I wanna jump into dl, nlp , ai though I'm from commerce background but I personally like it 😊",UgyRc5-MxFWzlfQ_-7R4AaABAg,1,15,2020-07-19 07:18:01+00:00,4OZip0cgOho,user_5575,Neutral,2020-07-19
"Hello,
Thanks for the video. I heard you told about deep learning for this dataset (included categorical and non categorical features). It is a typical data that we usually see. Could you please make a video and build a deep learning model?",UgyS8Igs1SaT-MR7NCl4AaABAg,1,1,2020-07-19 07:14:24+00:00,I3FBJdiExcg,user_1374,Neutral,2020-07-19
"Hello Ken Jee, I have Bachelor's degree in Mechanical Engineering and I'm currently working as an engineer for piping company. I am also doing master's degree (online) in IT. I'm eventually trying to get into Data Science. Is getting AWS Certified Data Analytics - Specialty certification  good enough to land a Data Science job considering I have a master's degree in IT?",UgyQrz-7abTmrWCh7iZ4AaABAg,1,1,2020-07-19 05:43:01+00:00,Q9FjwzKFPuM,user_797,Positive,2020-07-19
This is incredible. Thanks,UgxW-deBqIJ6tBB37JN4AaABAg,1,2,2020-07-19 02:34:31+00:00,3Mm1U1CbzNw,user_3908,Positive,2020-07-19
"Thanks. Really appreciate the breakdown. Looking into exploring into DS, and this has been the best breakdown of the pro and cons if each option. Thanks Ken.",UgzTuwBxtALD3A39a1Z4AaABAg,1,2,2020-07-19 02:05:42+00:00,Q9FjwzKFPuM,user_2509,Positive,2020-07-19
I’d be super interested in seeing you competing in a real Kaggle Competition.,UgyKFFx62eHLnVDs22l4AaABAg,3,12,2020-07-19 01:05:38+00:00,I3FBJdiExcg,user_4446,Positive,2020-07-19
"thanks for the advice, i`ll start learning python right now. the quality of the video would be 3xbetter (at least for me) if you look right to the camera when speaking. idk maybe im weird but i feel it makes a big difference.  thanks again :)",Ugwer9R0CVg9LaL8Set4AaABAg,2,2,2020-07-18 23:55:36+00:00,AxP1CL0yaFQ,user_761,Positive,2020-07-18
"Interesting. I was wondering how representative this approach is. Querying '#CaptailMarvel' would only pull up a portion of the overall Twitter conversation on the movie, as most casual users don't use hashtags in that way. You're likely looking at a sample of mostly media tweets. Doesn't devalue the analysis of course, great work!",UgxfdGyZyLRyc1CSqp54AaABAg,1,2,2020-07-18 23:55:11+00:00,_CS4u9cORwA,user_1323,Positive,2020-07-18
"I really enjoy both interviews! I remember back then in the end of 2018 when I decided to study ML by my own during my master in physics. Daniel's channel got my motivated, inspired and informed about the online courses out there. Today I work as a Data Scientist in an amazing company that produce plant-based foods trying to imitate animal products using artificial intelligence. I recently found your channel Ken, and it have very honest advices and great material to people that want to start in Data Science and also people in the industry already! Thanks to both of you guys!!!
PD: Can you share the podcast with Elon Musk? :)",UgzO-yW36h3ijmzea-B4AaABAg,2,3,2020-07-18 21:30:01+00:00,hO_YKK_0Qck,user_1543,Positive,2020-07-18
values_count you used for excel is 'aws' copy and paste/editing error (37:40) I think you meant to say df.excel.values_count( ). Otherwise lambda made simple here. Please could  you do videos on lambda? Otherwise great video as always. so much to pick up Thank you!,Ugy8yBTTGLGwdSUBgjh4AaABAg,1,1,2020-07-18 19:01:19+00:00,fhi4dOhmW-g,user_1087,Positive,2020-07-18
"Thanks a lot , which master degree would you suggest and university for data science?",UgzSWmlwG3sBlIrlkd94AaABAg,1,1,2020-07-18 18:56:51+00:00,Ip50cXvpWY4,user_3039,Positive,2020-07-18
"Your channel is a gold mine for me, keep it up!",UgzHNy-dLWGMr-AqLW54AaABAg,1,4,2020-07-18 18:41:03+00:00,q8cEt8gj3zY,user_5115,Neutral,2020-07-18
Hello. I am 1 week into learning Python. Sorry for this dumb question but is data science part of machine learning?,Ugw-l0x3hYoHf9F0ADR4AaABAg,3,1,2020-07-18 17:54:08+00:00,8igH8qZafpo,user_5115,Negative,2020-07-18
Is it possible to learn 2 coding languages at once when they are very different,UgzC6b_bdoA0JYpC6_x4AaABAg,1,3,2020-07-18 17:17:56+00:00,4OZip0cgOho,user_3015,Neutral,2020-07-18
"Excellent content, thanks!",Ugx_FjwMlkjQ8VtMEjJ4AaABAg,1,1,2020-07-18 16:55:22+00:00,8igH8qZafpo,user_120,Positive,2020-07-18
"Anyone encountered the  ElementClickInterceptedException: Message: element click intercepted: Element <div class=""tab"" data-test=""tab"" data-tab-type=""overview"">...</div> is not clickable at point (547, 475). Other element would receive the click: <p id=""onetrust-policy-text"">...</p>
  (Session info: chrome=83.0.4103.116) ?",UgzGtcN7cAX98Sa6LZR4AaABAg,2,2,2020-07-18 15:31:52+00:00,GmW4F6MHqqs,user_3218,Negative,2020-07-18
how can you do that in visual studio code? i put the code but nothing is happening,UgzuWrtiRw5qa0gJ0aR4AaABAg,4,1,2020-07-18 15:21:10+00:00,NCyPY-jfb3I,user_922,Neutral,2020-07-18
May I know the best laptop for data scientist? ^^,UgwFlN9solQGCFyFna14AaABAg,2,1,2020-07-18 15:10:55+00:00,I3FBJdiExcg,user_810,Positive,2020-07-18
"Guys, my CSS is not rendering any one could help me? Thank you @Ken Jee and @Data Professor for bring that kind of content.",UgxGKmlHe7oXS_Gco5l4AaABAg,2,3,2020-07-18 15:00:15+00:00,mEZ1Hj5yQ-8,user_5129,Positive,2020-07-18
"Very enlightening to hear from someone with Daniel's background. As a recent biomedical science graduate and nutrition/fitness obsessive, I identify with this story to an uncanny degree... Only difference is I eventually got into medicine and only now started with coding/machine learning!",Ugx6f4OVPdQJ00_X0y14AaABAg,1,3,2020-07-18 14:18:52+00:00,hO_YKK_0Qck,user_963,Positive,2020-07-18
impressive work so much to learn thanks for doing this Ken keep up the hard work!,UgwKNj2gP3IFMcNkT5t4AaABAg,1,1,2020-07-18 13:41:00+00:00,fhi4dOhmW-g,user_1087,Positive,2020-07-18
"I have a MSc. Mathematics/Statistics. Been trying to land a job in the stats field since I graduated but no luck. Thinking of taking data science to become a data analyst. Planned to take a Master's degree in Data Science but have to forego because there's no scholarship available due to this horrid pandemic. Just started a free data science online course on Kaggle. My question is, am I on the right path? Is it really possible for me to become a data analyst through this path? Hope you can share your insight. I'm so desperate tbh because I just lost my job recently due to this horrible pandemic ㅠㅠ",Ugy_zwsoGv96nNZHTMF4AaABAg,2,1,2020-07-18 12:41:37+00:00,Q9FjwzKFPuM,user_5035,Negative,2020-07-18
"Hey, Ken can you tell me how cloud computing is connected with data science...and from where to start for this field?",Ugy0Ck_Vr12xSstZ4Mh4AaABAg,2,1,2020-07-18 12:24:27+00:00,I3FBJdiExcg,user_2496,Neutral,2020-07-18
"I went to indeed and started researching the local job market, Nashville, for data scientists. Every job required a MS in data science. I immediately can to YouTube and found your video. My intent was to take Harvard's online DS certificate program due to its low cost. Base on what you said in this video I am just going to scrap the idea of becoming a data scientist. You confirmed what I found in my job research on indeed. I am a mechanical engineer and I also have a degree physics. I assumed that this would be a seamless transition. I currently make 6 figures in my current role.  I am not looking to take a hit in salary for an super entry level job as a data scientist if I can even land this role due to the requirements employers are looking for. SMH back to the drawing board.",UgxSuCgJ0TooxURESht4AaABAg,1,1,2020-07-18 11:06:56+00:00,Q9FjwzKFPuM,user_1460,Neutral,2020-07-18
You’re content is always top class Ken! As a beginner in this field you’ve taught  me so much through your videos. Please keep them coming,Ugxan-tESEn53eN34Dh4AaABAg,1,2,2020-07-18 09:03:37+00:00,I3FBJdiExcg,user_4344,Positive,2020-07-18
"The best guy to motivate,  that nothing is impossible you only need the determination to do it. :)",UgyZy-XacdeL77eG7Fp4AaABAg,1,1,2020-07-18 09:02:36+00:00,hO_YKK_0Qck,user_5501,Positive,2020-07-18
I don't understand who are these people to dislike. If you can't support him stop disliking him at least someone is putting in efforts to make knowledge and learning process easy what is the problem of you dislikers.,UgyBn7OsErqQYLBXvh14AaABAg,1,1,2020-07-18 08:57:46+00:00,I3FBJdiExcg,user_5501,Positive,2020-07-18
thanks for this video,UgyWRunHGui4DPcYJ7R4AaABAg,1,1,2020-07-18 08:30:37+00:00,I3FBJdiExcg,user_3054,Positive,2020-07-18
Thanks a lot ken jee,UgxtTsMUk9qKL2lfkWd4AaABAg,1,1,2020-07-18 07:19:34+00:00,I3FBJdiExcg,user_3730,Positive,2020-07-18
Ken Jee👍👍👍,UgwTVrmG5FIuEB8ZjKp4AaABAg,1,2,2020-07-18 07:16:24+00:00,I3FBJdiExcg,user_5865,Neutral,2020-07-18
can we do a data science project on anime,UgweFPazJh3JwPEEUqp4AaABAg,2,1,2020-07-18 06:48:14+00:00,xjhW1rSQeik,user_1777,Neutral,2020-07-18
"Hey Ken, Amazing video. Where did you learn the feature engineering?. I am always stuck in that part of the projects.",UgyUW6RfcWaIsEDFt_J4AaABAg,1,1,2020-07-18 06:38:47+00:00,I3FBJdiExcg,user_3495,Positive,2020-07-18
Udacity or Coursera to gain valuable data science knowledge???,UgxI3fH-RHwIHHarhrt4AaABAg,1,1,2020-07-18 06:35:11+00:00,I3FBJdiExcg,user_1684,Neutral,2020-07-18
Literally was looking at this today,Ugxa5WZ0Oriap8CpOG54AaABAg,1,5,2020-07-18 05:43:32+00:00,I3FBJdiExcg,user_1110,Neutral,2020-07-18
I am glad that I came across your channel. Always wanted to try titanic dataset on kaggle but didn't. now I m gonna try it. thanks.,UgxUc_0huI44gFwmzd94AaABAg,1,3,2020-07-18 05:37:51+00:00,I3FBJdiExcg,user_5069,Positive,2020-07-18
This video came at such good timing! I just taught myself python and started the titanic project today but was feeling so unsure about everything! Thank you for your videos!!,Ugz5KtVIAJi1ZgAfVJR4AaABAg,1,14,2020-07-18 04:33:29+00:00,I3FBJdiExcg,user_3354,Positive,2020-07-18
Did you make a chatbot which automatically replies to every comment? 🤨,UgysWEqp6n4_X_5dtSF4AaABAg,1,3,2020-07-18 04:12:39+00:00,4OZip0cgOho,user_5258,Neutral,2020-07-18
"Hey Ken! Nice video :) how old were u when u started your data science career? I know it’s a weird question to ask, but still I am little curious to know as I am currently planning to shift my career into Data science field. I am 24 years old and working in Project management. Also I have a bachelors in Mechanical engineering which i think is far away from data science.",UgwMNLP7-goG0meDsjF4AaABAg,1,1,2020-07-18 03:34:01+00:00,I3FBJdiExcg,user_3502,Positive,2020-07-18
I like your monitor. Is it for gaming or good for everyday use too.,UgxPLoXQD5NKqn76syR4AaABAg,1,1,2020-07-18 03:02:08+00:00,4OZip0cgOho,user_3835,Positive,2020-07-18
"Love your videos, Ken. They are no-nonsense and stick to just DS. Your content is well made up and your voice is clear. Thanks for sharing your knowledge. I am sure with such quality content you will soon hit 100k subscribers and more.",UgwDg5dIEGpB5fGQLE14AaABAg,1,3,2020-07-18 02:57:43+00:00,I3FBJdiExcg,user_1632,Positive,2020-07-18
"Amazing!, i learn a lot with your videos, thanks for sharing your knowledge, hug from Argentina!",Ugzb69zkybPASKppgb14AaABAg,2,1,2020-07-18 01:46:49+00:00,I3FBJdiExcg,user_4628,Positive,2020-07-18
"Since you made a confession at the beginning, Imma hit you with one myself: I'm been trying to study DS consistently for a year and half and bruh... I find it incredibly frustrating. I do not feel particularly smart enough to do projects on my own but I really like your content, so I will stick around. 😬",UgwR0jVgh46Mj6m1jtx4AaABAg,2,37,2020-07-18 01:28:03+00:00,I3FBJdiExcg,user_1506,Positive,2020-07-18
"Thanks Ken! I'm working on the same competition and that was super helpful! Quick Q - I'm trying to build up my DS portfolio, do you think it's worth my time to do the whole thing from scratch (i.e. EDA, feature engineering, modelling) and to dwell a bit more on the theoretical stuff? Put another way, is it more important in these types of projects to show knowledge of how these models actually work, or to show that you can use tools and libraries (like sklearn) proficiently?",Ugyhe8Iur4GTFzL8_jt4AaABAg,1,3,2020-07-18 00:37:01+00:00,I3FBJdiExcg,user_868,Positive,2020-07-18
I sense a rising Kaggle Grandmaster in the future!,UgywTP-vZQ-wbpilVyh4AaABAg,1,3,2020-07-17 21:23:47+00:00,I3FBJdiExcg,user_2762,Neutral,2020-07-17
"Great job! Thank you so much! 
Sadly, I have some work at college and couldn't finish the video but I will definitely come back to it hopefully next week.",UgzD_eGxNNr-mM1TN494AaABAg,1,1,2020-07-17 21:23:29+00:00,I3FBJdiExcg,user_3075,Positive,2020-07-17
"Great video dude, exactly what i was looking for, its really great to see creators actually listening to the audience and working on it.

Keep it up pal",UgxIvWjWcWD6FFuN_vZ4AaABAg,1,4,2020-07-17 21:18:37+00:00,I3FBJdiExcg,user_4029,Positive,2020-07-17
Solid advice my man!,UgxYVQDb5JowxZj4TDJ4AaABAg,1,2,2020-07-17 20:41:49+00:00,DM1eE_Coh6g,user_1678,Neutral,2020-07-17
"This video was extremely helpful, I have been searching the internet for a video that would walk me through this exact project! Your videos are the best, keep up the good work!",UgxwpXFDwxe4HX_rox94AaABAg,1,2,2020-07-17 20:26:18+00:00,I3FBJdiExcg,user_2633,Positive,2020-07-17
Can you make a video/direct me to a video on how to prepare for a masters degree in data science?,UgyzTGCri3gAUHbTvhF4AaABAg,2,2,2020-07-17 20:01:58+00:00,I3FBJdiExcg,user_3539,Neutral,2020-07-17
This is just great,UgzmvVt44aoWro47E1F4AaABAg,1,1,2020-07-17 18:59:46+00:00,I3FBJdiExcg,user_3989,Positive,2020-07-17
I've been following your videos for a while now and making my way through all the microcourses on Kaggle. This is the exact video I was looking for to begin the next stage of learning by diving into some data science projects . Top content and keep up the great work Ken!,Ugw8WJtzZ0NN_Sn3k7F4AaABAg,1,1,2020-07-17 18:55:58+00:00,I3FBJdiExcg,user_1860,Positive,2020-07-17
"Aw, kaggle series here we goooo ♥️",UgxZHgx5ia7SWoUqhnh4AaABAg,1,4,2020-07-17 18:54:57+00:00,I3FBJdiExcg,user_2220,Neutral,2020-07-17
Great job..Please do these sort of videos more often!,UgwVmJSFnsKbmaYoOEl4AaABAg,1,1,2020-07-17 18:51:59+00:00,I3FBJdiExcg,user_3920,Positive,2020-07-17
